codigo,nombre,cantidad_movimientos,monto_total,grupo_sugerido,confianza,observaciones
MTE440316E,MAPFRE MEXICO SA,299,8980531.86,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
SIB800822B,SAFE IBEROAMERICANA SA DE CV,296,17545712.54,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
IQA900525P,INDUSTRIAS QUIMICAS ALMAR SA DE CV,293,2874412.12,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
20404007,"PROV ARRENDAMIENTOS, PASE, EFECTIVALE",293,11705208.4,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
MOC880505F,MOCA Y COMPANIA SA DE CV,291,7530269.76,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
ANE140618P,SERVICIOS COMERCIALES AMAZON MEXICO S DE RL DE CV,291,5542179.58,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
EEO8901102,ETIQUETAS ELECTRONICAS DE OCCIDENTE SA DE CV,290,798054.4,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
80020001,GASTOS NO DEDUCIBLES PARCIALMENTE,286,1198737.76,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
RET830823L,RETECMA SA DE CV,286,24424123.4,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
GOFK940104,KAREN NATALIA GOMEZ FERNANDEZ LARA,285,681994.78,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
GLI961030T,GENOMMA LAB INTERNACIONAL SAB DE CV,280,0.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
IWO010504R,INMOBILIARIA WOSE SA DE CV,280,14078916.98,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
AOJD710720,DANIEL ARROYO JUAREZ,279,776238.8,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
CAVJ960604,JAREF EMANUEL CAMPOS VELAZQUEZ,278,335983.92,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
QIN710429Q,COMPAÑIA QUIMICA INDUSTRIAL NEUMAN SA DE CV,275,3170914.34,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
DCO8411212,DROGUERIA COSMOPOLITA SA DE CV,275,343393.2,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
CME940118F7A,CHEP MEXICO S RL DE CV,274,2858073.44,persona_moral_o_fisica,alta,Patrón RFC mexicano en código o nombre. Fuentes: proveedor_dim
50001001--C0027,COSTO DE VENTAS,272,3023564.2,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
10606012,IVA ACRED. RETENIDO PAGADO Y ENTERADO  4%,272,255531.1,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
10102001,BANCO MEXTRANJERA MONEX,270,92166246.98,banco,alta,Nombre contiene institución bancaria conocida. Fuentes: cuenta_contable
60001025-06-048,AMORTIZACION DE PRIMAS DE SEGUROS,269,848653.34,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
LCR970131R,LABORATORIO DE CONTROL ARJ SA DE CV,268,833404.52,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
C0142,OPERADORA FARMACEUTICA DE BAJA CALIFORNIA,268,4487243.2,cliente_comercial,media,Código tipo C### en dimensión cliente. Fuentes: cliente_dim
70001001,INTERESES POR MANEJO DE CUENTA BANCARIA,267,672015.68,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
AIO940307R,AUTOMATIZACIONES INDUSTRIALES Y DE OFICINA DE TLAXCALA SA DE CV,260,7713673.04,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
40001004--C0027,VENTAS LINEAS PROPIAS 16%,260,9184952.48,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
GALC921015,CRISTIAN GARCIA LARA,259,219148.58,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
AME940818M,ALCOHOLES MEXICANOS SA DE CV,256,417174.58,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
10404002,ISR RETENIDO POR SISTEMA FINANCIERO,255,46479.78,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
HERR921104,RODRIGO HERRERA RAMOS,255,1643081.2,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
THE170505G,TECNOLOGIAS HEXAGONO,255,8390585.58,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
PSI8906083,PROVEEDORA DE SEGURIDAD INDUSTRIAL DEL GOLFO SA DE CV,253,194698.64,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
WAT940721Q,WATERS SA DE CV,250,1750889.4,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
DME090122L,DVA MEXICANA SA DE CV,248,4992800.14,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
HECD830222,DAVID AZAEL HERNANDEZ CASTILLO,246,1549733.84,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
10001001,FONDO FIJO TESORERIA,244,381690.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
PRO840423S,PROPIMEX S DE RL DE CV,244,133572.0,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
RAZJ930430,JORGE RAMIREZ ZUÑIGA,242,504907.68,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001056-06-016,DEPRECIACION ACUMULADA EDIFICIO,241,314457.84,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
ASI970120U,ASESORIA Y SERVICIOS INTEGRALES EN CALIBRACION,240,449916.7,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
C0072,CASA MARZAM,240,0.0,cliente_comercial,media,Código tipo C### en dimensión cliente. Fuentes: cliente_dim
20602009,IMPTOS X PAGAR 4% RETENCION IVA FLETES,238,269053.76,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
20303001,ACREEDOR DIV AMEX DIRECCION GENERAL,237,1890449.08,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
FDL160805K,FARMA DEC LOGISTICA SA DE CV,236,272429.02,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
60001113--06-016-,ARRENDAMIENTO PURO AUTOS,235,3029211.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
20302001,ACREEDORES DIVERSOS EXTRANJEROS,233,210086562.24,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
50004003-01-036,MANTENIMIENTO DEL LOCAL- GIF,231,5942221.18,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
LDE650119N,LITOGRAFICA DELTA SA DE CV,228,253686.24,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
60001044--02-003-,MATERIAL DE LABORATORIO,228,3096765.82,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
GDP190215E,GRUPO DANOMARK PROMOCIONES S.A.S DE CV,227,3570057.28,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001065--07-033-,FLETES Y ENVIO,223,5785981.2,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
MAML000630,LORENA MATAMOROS MUÑOZ,223,970379.16,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
AERY600615,YOLANDA ARTEAGA ROLDAN,223,732748.8,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
AIGJ660208,JUAN IGNACIO AVILES GARCIA,221,499901.04,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
VAEC770704,MARIA CRISTINA VALLADARES ELIZALDE,221,1064286.64,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
AME880912I,AEROVIAS DE MEXICO SA DE CV,214,220488.84,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
20101002,PROVEEDORES NACIONALES TASA 0%,212,156021327.92,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
NAD901023G,NADRO SAPI DE CV,210,4552014.32,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
10101111,SCOTIABANK CTA25600963795 MXN,208,181663522.28,persona_moral_o_fisica,alta,Patrón RFC mexicano en código o nombre. Fuentes: cuenta_contable
CCF121101K,COMERCIAL CITY FRESKO S DE RL DE CV,207,122915.26,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
CRI111109J,COMERCIALIZADORA DE RESIDUOS INDUSTRIALES CORSI SA DE CV,207,1032870.1,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
80030001-08-022,OTROS GASTOS,205,0.02,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
QAN791011E,QUIMICA ANHER SA DE CV,205,544922.2,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
PAR8611041,PARTNERTASTE SA DE CV,204,3922326.08,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
MIG1703177,MERCADEO INTERACTIVO GCR  SA DE CV,202,13007916.24,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
CSP090820M,CORPORATIVO SPARROW SA DE CV,201,1286767.1,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
RME710601C,ROBERTET SA DE CV,201,727754.86,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
TCO1312036,TECHNOLAWGY CONSULTING SC,200,932202.78,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
RIC840611T,REFACCIONARIA INDUSTRIAL CASA SALINAS SA DE CV,199,68902.46,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
MOT1702214,MOTRAC,198,2031264.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
C0029,LABORATORIOS EXPANSCIENCE MEXICO,196,158824879.78,cliente_comercial,media,Código tipo C### en dimensión cliente. Fuentes: cliente_dim
BAAE811015,ERICK BAHENA ARRIAGA,194,295927.2,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
MUL171101I,MULTISID SA DE CV,194,1204870.06,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
GOGJ760528,JERMAN JOAQUIN GONZALEZ GARCIA,193,244567.76,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
AME670831E,ALQUIMIA MEXICANA S DE RL,192,5365696.02,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
FFO030815U,FUTURE FOODS SA DE CV,192,26097673.72,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
20602013,IMPTOS X PAGAR 1.25% RET ISR GASTO RESICO,192,60293.84,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
CUGL570923,LINO CRUZ GARCIA,191,361204.56,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
VME9307222,VWS MEXICO SA DE CV,189,1051392.22,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
MAS980812U,MASTEREDI S A DE CV,188,83081.76,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
70001004,OTROS INGRESOS,188,2524662.84,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
BAC200416Q,BRAC ABOGADOS CONSULTORES,185,1845991.0,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
CSI020226M,CAFE SIRENA S DE RL DE CV,185,21614.22,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
CPQ860306S,CENTRAL DE PRODUCTOS  QUIMICOS SA DE CV,185,68254849.16,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
ANA050518R,AEROENLACES NACIONALES SA DE CV,183,320760.2,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
40005004-2-C0020,DESCUENTOS LINEAS PROPIAS 16%,183,797647.44,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
HME841214Q,HOLOGRAMAS DE MEXICO,183,726485.76,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
AMX150306,ADVANCERS MX SA DE CV,182,39747269.58,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
10901014,OBRA EN PROCESO,182,431024646.2,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
60001057-06-040,DEPRECIACION ACUMULADA EQUIPO DE COMPUTO,181,130492.8,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
AARH900304,HECTOR DAVID ALMAZAN RAUDRY,181,2215599.82,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
60001060-03-005,DEPRECIACION ACUM.MOB. Y EQUIPO OFICINA,180,22503.88,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
60002003--09-023-,PROVISION PUBLICIDAD Y PROMOCIONES GASTOS,180,16755188.02,cuenta_contable,alta,Código numérico + descripción de cuenta mayor. Fuentes: cuenta_contable
DIB851122N,DISTRIBUIDORA INDUSTRIAL DE BALEROS,179,119744.56,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
GCI220507,GRUPO COMERCIALIZADOR INOVAC SA DE CV,179,107742.86,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
GPU140211L,GRUCAS PUBLICIDAD SA DE CV,177,430145.84,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
SPA1411187,SEGURIDAD PRIVADA Y ACTIVA OMITRON SA DE CV,177,536712.18,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: proveedor_dim
FFX121005C,FIDEICOMISO F/1596,176,151370.6,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
ODM950324V,OFFICE DEPOT DE MEXICO SA DE CV,174,77875.42,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
ECC940512H,ECCACIV SA DE CV,173,241802.28,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
10001002,FONDO FIJO RECEPCION,173,176786.0,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
TAL170906C,TECNOLOGIAS APLICADAS LEBEN SA DE CV,173,20702060.66,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
GCT220921,GESTION Y CONTROL EN TRANSPORTE Y RECOLECCION DE RESIDUOS PELIGROSOS SA DE CV,172,70840.32,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
10604001,IVA ACRED. SUJETA A RETENCION  (2/3) 16% PEND PAGO,172,472770.86,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
GME920101B,GIVAUDAN DE MEXICO SA DE CV,171,3288053.18,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: proveedor_dim
80010005,INTERESES POR PRESTAMOS,171,280245439.3,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
20304001-1031,ACREEDOR DIV FUNCIONARIOS Y EMPLEADOS,169,381886.44,cuenta_contable,media,Proviene de account_display_value con código numérico. Fuentes: cuenta_contable
FDI0906152,E FACTOR DIEZ SAPI DE CV SOFOM ENR,169,133804067.9,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
RPQ850301U,REACTIVOS Y PRODUCTOS QUIMICOS FINOS SA DE CV,167,224006.5,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
BQU110513T,BLANE QUIMICA SA DE CV,166,9291207.04,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
CPR2109154,COMERCIALIZADORA PRECITLAX  SA DE CV,165,677218.88,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
SCO040115F,SINYC CORPORATION SA DE CV,165,100683.88,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
USS000718P,ULINE SHIPPING SUPPLIES S DE RL DE CV,165,190030.48,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
HPL0607118,HEXAGON PLASTICOS S DE RL DE CV,164,1095140.34,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
10603001,IVA ACRED. INVERSIONES NACIONAL 16% PENDIENTE PAGO,163,9491314.68,impuesto_o_gobierno,media-alta,Términos fiscales o gubernamentales. Fuentes: cuenta_contable
BBA830831L,BBVA BANCOMER SA,162,1216266.8,banco,alta,Nombre contiene institución bancaria conocida. Fuentes: proveedor_dim
AMA160204C,WEWORK MEXICO CO,161,2497290.8,contraparte_comercial,baja-media,Proviene de dimensión proveedor D365 sin más evidencia. Fuentes: proveedor_dim
RDI841003,RADIO MOVIL DIPSA SA DE CV,160,1028280.94,empresa,media-alta,Sufijo societario mexicano o internacional. Fuentes: proveedor_dim
